62,-6928.4272,-10101.9266,251.0561,167
63,-6932.1372,-10101.2718,251.0502,167
64,-6932.1396,-10101.2761,251.0544,167
65,-6949.2863,-10100.2737,251.2512,
66,-6948.2427,-10098.1456,250.9461,162
67,-6972.6331,-10096.2507,251.3080,
68,-6974.0522,-10094.1585,251.2839,165
69,-6976.3276,-10094.0817,251.2171,166
70,-6998.5047,-10091.6762,251.4648,
71,-6818.6408,-10150.1246,250.5975,161
72,-6818.5920,-10151.6555,250.5947,161
73,-6819.0938,-10153.9928,250.6501,161
74,-6819.5422,-10155.9742,250.6299,161
75,-6819.7281,-10158.0627,250.7162,161
76,-6820.8927,-10161.8606,250.7758,104
77,-6820.7350,-10162.7505,250.7468,161
78,-6821.8960,-10166.7387,250.6553,161
79,-6819.9675,-10166.6367,250.6203,
80,-6822.0371,-10168.8471,250.6912,161
81,-6822.0313,-10168.8470,250.6834,161
82,-6822.4834,-10170.7302,250.6868,161
83,-6823.1147,-10173.5887,250.5567,161
84,-6820.4956,-10174.6531,250.5720,
85,-6824.3514,-10178.5549,250.6805,161
86,-6824.3342,-10178.5533,250.6319,161
87,-6824.5390,-10180.3515,250.6670,161
88,-6824.8701,-10182.1400,250.6981,161
89,-6825.7148,-10185.7117,250.7909,161
90,-6825.7182,-10185.6982,250.7741,161
91,-6826.4844,-10194.3613,251.2140,131
92,-6795.2108,-10208.9588,250.2605,104
RTCM-Ref 0698,-6769.1193,-10196.0310,226.5912,
93,-6819.5964,-10187.6821,250.4223,161
94,-6819.5823,-10187.6878,250.3973,161
95,-6819.7796,-10185.9945,250.5302,161
96,-6819.7893,-10186.0005,250.5468,161
97,-6819.2593,-10184.1042,250.5166,161
98,-6818.7601,-10181.8252,250.5298,161
99,-6818.1906,-10178.6505,250.3886,161
100,-6817.3849,-10175.6240,250.3836,161
101,-6816.8953,-10173.5287,250.4866,161
102,-6816.5025,-10171.9934,250.4678,162
103,-6816.2605,-10170.0351,250.4596,161
104,-6815.3430,-10165.9772,250.4670,161
105,-6815.1494,-10164.3162,250.4148,161
106,-6814.7949,-10162.4222,250.4261,161
107,-6814.4905,-10160.1540,250.4464,161
108,-6814.0549,-10157.8506,250.3916,161
109,-6813.6761,-10155.5182,250.3905,161
110,-6813.0485,-10151.2224,250.3509,161
111,-6813.0726,-10151.2212,250.3542,161
112,-6812.6630,-10149.1415,250.3581,161
113,-6812.6708,-10149.1726,250.3572,161
114,-6812.1845,-10145.8950,250.3479,161
115,-6811.9644,-10144.2603,250.3096,161
116,-6811.3362,-10140.9757,250.3604,161
117,-6811.3376,-10140.9862,250.3664,161
118,-6811.3349,-10140.9975,250.3631,161
119,-6808.5712,-10125.8571,250.1002,161
120,-6808.5623,-10125.8562,250.1164,161
121,-6807.7645,-10123.0098,250.0768,161
122,-6807.4997,-10120.5899,250.0543,161
123,-6806.7195,-10118.0321,249.9796,161
124,-6806.4051,-10115.8332,249.9334,161
125,-6806.4001,-10115.8454,249.9220,161
126,-6805.8228,-10112.9136,249.8487,161
127,-6805.8244,-10112.9148,249.8526,161
128,-6805.3419,-10109.7619,249.8313,161
129,-6804.8655,-10106.4964,249.7883,161
130,-6813.8051,-10109.0205,250.5681,
131,-6812.0289,-10109.7864,250.5728,
132,-6812.4267,-10111.3113,250.5935,
133,-6813.9368,-10111.5747,250.6742,
134,-6813.4882,-10110.5739,251.1311,
135,-6812.7444,-10110.6787,250.6574,
136,-6812.3482,-10112.9105,250.1302,
137,-6810.6126,-10111.1609,249.9490,
138,-6810.9902,-10108.7857,249.9319,
139,-6811.3506,-10107.1772,249.8765,
140,-6812.0711,-10113.8184,250.0535,161
141,-6811.3533,-10110.6995,250.1820,161
142,-6811.3588,-10110.7104,250.1576,161
143,-6810.8807,-10107.9029,249.9015,161
144,-6810.2071,-10105.0613,249.7800,161
145,-6809.6897,-10102.1443,249.8081,161
146,-6809.0815,-10098.9771,249.7384,161
147,-6808.2212,-10095.9354,249.6952,161
148,-6807.7807,-10092.9959,249.7055,161
149,-6807.7746,-10093.0020,249.6871,161
150,-6806.6651,-10086.9013,249.5517,161
151,-6806.1069,-10083.5191,249.5532,162
152,-6805.1545,-10076.2357,249.7740,104
153,-6803.9313,-10074.6172,249.6663,161
154,-6799.1142,-10046.7522,249.8937,162
155,-6797.0689,-10036.1700,249.7796,162
156,-6792.1288,-10013.4373,249.3783,162
157,-6790.6603,-10004.1751,249.3592,162
158,-6792.4962,-10000.4140,250.4356,131
159,-6789.6366,-9999.3554,249.4242,162
160,-6789.1298,-9994.9588,249.4924,104
161,-6791.0672,-9991.0063,250.1471,131
162,-6783.0669,-9993.9527,249.1719,162
163,-6785.2119,-10001.9073,249.1993,162
165,-6786.9279,-10011.0682,249.3176,162
166,-6790.7007,-10027.8371,249.5119,162
167,-6791.6233,-10031.5764,249.5489,162
168,-6791.6555,-10031.5580,249.5907,162
169,-6792.2563,-10034.9956,249.5975,162
170,-6793.0661,-10038.2429,249.6864,162
171,-6793.8545,-10042.5352,249.7340,162
172,-6794.5600,-10045.8094,249.7915,162
173,-6796.1441,-10054.4727,249.7574,162
174,-6796.1540,-10054.5106,249.7195,162
175,-6796.9213,-10058.6687,249.7288,162
176,-6801.6594,-10088.1430,249.5347,162
177,-6801.6804,-10088.1369,249.5459,162
178,-6802.1318,-10091.5892,249.6022,161
179,-6803.8717,-10102.0933,249.6972,161
180,-6770.1733,-10030.8189,249.1263,162
181,-6765.0771,-10005.2015,249.7274,166
182,-6762.9294,-10008.4593,248.8213,166
183,-6760.4605,-9974.9286,248.9488,
184,-6757.9116,-9973.2357,248.8587,
185,-6775.7677,-9980.5108,249.2775,
186,-6770.5185,-9981.4071,249.0847,
187,-6771.5874,-9987.1378,249.0595,
188,-6735.0628,-9961.0861,248.4029,104
189,-6735.4977,-9947.2657,248.3003,166
190,-6732.6028,-9944.3804,248.2813,166
191,-6730.9989,-9946.5808,248.2206,166
192,-6728.2199,-9945.6669,248.0237,166
193,-6729.6236,-9948.3907,248.1691,166
194,-6726.9050,-9947.4953,248.1082,166
195,-6712.7569,-9952.0685,248.0516,164
196,-6706.9825,-9952.2576,248.0717,166
197,-6704.7190,-9952.4632,248.0539,166
198,-6703.4741,-9952.3391,248.0588,166
199,-6702.6998,-9952.5554,248.0262,166
200,-6701.5545,-9952.6380,248.0159,166
201,-6700.1047,-9952.8421,247.9909,166
202,-6670.1160,-9952.3763,247.6251,104
203,-6667.0631,-9952.4424,247.6092,104
204,-6676.0041,-9942.2823,247.7155,
205,-6676.8052,-9942.2238,247.7093,
206,-6676.9170,-9942.2107,247.5667,
207,-6588.0741,-9954.6474,246.4254,901
208,-6575.2393,-9958.6821,246.1998,163
209,-6554.2555,-9958.1076,245.3713,
210,-6551.8408,-9957.5910,245.2697,166
211,-6614.4746,-9989.7565,246.7729,164
212,-6616.4110,-9990.2901,246.7869,164
213,-6616.4140,-9988.7604,246.7275,164
214,-6614.2678,-9987.7080,246.9380,
215,-6616.3982,-9986.9192,246.8053,
216,-6616.2665,-9983.2204,246.8088,
217,-6616.1515,-9981.6378,246.7917,
218,-6616.6608,-9994.1296,246.7642,
219,-6616.5645,-9996.0979,246.5827,
220,-6614.6822,-9996.8320,246.7241,
221,-6616.6086,-9997.9694,246.8475,
222,-6614.5725,-9999.1047,246.7850,
223,-6616.7450,-10000.0030,246.8858,
224,-6614.7563,-10000.8425,246.7914,
225,-6616.8204,-10002.0861,246.8439,
226,-6616.9309,-10003.6327,246.7825,
227,-6616.8210,-10005.5988,246.8041,
228,-6617.0501,-10013.0623,246.8839,
229,-6617.1388,-10018.3424,246.8964,
230,-6617.3232,-10020.4165,246.9921,
231,-6617.4400,-10022.2607,246.9260,
232,-6620.5156,-9975.4489,246.9312,131
233,-6681.4519,-9985.4447,248.0164,162
234,-6681.6640,-9987.6713,247.9793,
235,-6686.2764,-9986.1909,247.8725,
RTCM-Ref 1080,-6687.0420,-9983.7643,219.3802,
RTCM-Ref 1093,-6686.5563,-9983.9383,218.7541,
236,-6689.6557,-9974.7516,247.9170,165
RTCM-Ref 0018,-17963.8502,-15672.2977,227.7913,
237,-6607.3034,-9987.1190,246.7130,
238,-6607.3883,-9994.8783,246.6721,
239,-6607.6646,-10015.9834,246.8130,
RTCM-Ref 1164,-6607.6789,-10015.7778,224.3379,
240,-6607.6831,-10020.6412,246.9331,
241,-6607.4075,-10029.1232,246.9509,
242,-6607.1966,-10034.2003,246.9557,
243,-6604.0788,-10042.3413,247.0005,
244,-6606.2612,-10053.5802,247.3153,
245,-6606.3303,-10053.4909,247.0892,
246,-6604.0389,-10055.7389,247.2987,164
247,-6604.0175,-10060.7655,247.3670,164
248,-6603.9185,-10065.4369,247.4207,164
249,-6606.3516,-10066.0894,247.4768,
250,-6606.4963,-10066.1349,247.2679,
251,-6605.7314,-10066.7677,247.5105,
252,-6604.9288,-10067.2713,247.5139,
253,-6604.9517,-10067.3996,247.3726,
254,-6606.4166,-10074.9118,247.3896,
255,-6606.5717,-10074.8652,247.3781,
256,-6611.8390,-10073.1583,247.2236,
257,-6611.9688,-10073.3340,247.2354,
258,-6611.8655,-10077.0174,247.3566,
259,-6614.1897,-10077.0438,247.7597,
260,-6612.8146,-10072.4087,247.5421,
261,-6613.2787,-10072.4162,247.4606,
262,-6614.0598,-10072.3876,247.6374,
263,-6613.9593,-10072.2846,247.5341,
264,-6614.4619,-10071.7042,247.6176,
265,-6615.1861,-10071.7438,247.3479,
266,-6614.8564,-10067.8779,247.6478,
267,-6613.2143,-10067.3745,247.4029,
268,-6612.8294,-10067.4033,247.2933,
269,-6611.6848,-10066.5625,247.0613,
270,-6611.9608,-10066.4916,247.0755,
271,-6611.6506,-10059.3959,246.9964,
272,-6613.8421,-10059.5411,247.4656,
273,-6611.6827,-10052.4888,246.9242,
274,-6611.5719,-10052.2507,246.9354,
275,-6611.8344,-10043.0005,246.9836,
276,-6611.9688,-10042.7594,246.9609,
277,-6611.3177,-10029.7341,246.9772,104
278,-6612.5977,-10029.8965,246.8975,
279,-6612.6586,-10023.5132,246.8815,
280,-6616.9550,-10016.9880,246.7623,164
281,-6612.5628,-10012.0911,246.8842,
282,-6612.3884,-9993.1143,246.8227,
283,-6611.9690,-9983.5179,246.8468,
284,-6479.4105,-9841.9327,242.0293,162
285,-6481.1470,-9843.1657,242.1917,166
286,-6482.2188,-9843.3783,242.2578,166
287,-6483.2350,-9843.2942,242.2789,162
288,-6484.6792,-9843.6273,242.4047,166
289,-6472.3693,-9856.7400,242.2990,701
290,-6469.8148,-9856.5507,242.3214,710
291,-6469.7409,-9858.0572,242.3624,701
292,-6420.2741,-9852.5519,242.4159,
293,-6420.9504,-9851.0114,242.5235,
294,-6421.1478,-9847.9201,242.6990,
295,-6423.3902,-9848.4755,242.5804,
296,-6424.0238,-9851.2290,242.3306,
297,-6471.5180,-9959.6304,243.4588,165
298,-6471.6839,-9957.9255,243.5081,164
299,-6471.8184,-9956.2156,243.4069,165
300,-6466.4967,-9958.1854,243.3826,162
301,-6466.4035,-9958.6000,243.3787,162
302,-6466.4166,-9958.6017,243.3883,162
303,-6466.4154,-9958.5961,243.3906,162
304,-6466.4487,-9959.9737,243.4035,162
305,-6466.5197,-9961.2188,243.4240,162
306,-6465.9611,-9962.7949,243.3109,162
307,-6466.0014,-9962.7902,243.3076,162
308,-6465.6280,-9963.1944,243.3056,162
309,-6465.3303,-9967.4419,243.5136,162
310,-6465.4017,-9966.4701,243.3408,
311,-6465.4069,-9964.9205,243.3746,
312,-6460.6701,-9961.9757,243.5346,
313,-6460.7753,-9960.4373,243.4866,
314,-6460.3977,-9962.8986,243.5372,167
315,-6461.0371,-9958.6597,243.4674,166
316,-6461.0679,-9957.2293,243.4565,166
317,-6461.3100,-9955.8337,243.3189,166
318,-6449.9234,-9964.2933,243.3353,166
319,-6448.6263,-9958.1462,243.4402,163
320,-6448.7669,-9956.6663,243.3812,163
321,-6435.4534,-9969.0430,243.8743,165
322,-6427.8295,-9968.4804,244.0379,161
323,-6427.6891,-9967.6789,243.9225,166
324,-6428.4429,-9967.4295,243.9387,166
325,-6427.8880,-9963.9437,243.5496,161
326,-6423.4302,-9967.9264,244.0978,161
327,-6423.3620,-9968.6108,244.1215,166
328,-6424.0122,-9969.2872,244.0236,166
329,-6424.6232,-9970.4391,244.0941,166
330,-6424.7813,-9972.1259,244.1498,166
331,-6422.8341,-9970.4894,244.2119,162
332,-6402.9199,-9967.3446,244.4789,166
333,-6401.1975,-9966.3154,244.4702,166
334,-6391.3645,-9968.1431,244.4473,166
335,-6391.3174,-9969.1335,244.5360,166
336,-6391.4294,-9970.0557,244.5333,166
337,-6393.8109,-9970.0553,244.4325,166
338,-6394.0193,-9972.5010,244.5162,166
339,-6391.7941,-9972.2187,244.7638,166
340,-6391.9653,-9973.1299,244.7776,166
341,-6391.1380,-9974.6472,244.6406,104
342,-6389.3748,-9973.3727,244.6293,166
343,-6388.1392,-9973.6095,244.6790,166
344,-6386.0614,-9973.7082,244.6194,166
345,-6384.8802,-9973.8957,244.4241,165
346,-6382.7337,-9973.8497,244.3984,166
347,-6381.8065,-9972.6837,244.3389,165
348,-6380.4499,-9972.9056,244.5337,166
349,-6377.9004,-9973.5712,244.6712,166
350,-6376.3847,-9974.3019,244.6378,166
351,-6375.4253,-9974.3180,244.6337,166
352,-6374.3474,-9974.2413,244.6667,166
353,-6373.2620,-9974.2750,244.5900,166
354,-6372.3364,-9974.3512,244.5765,166
355,-6371.3233,-9974.4622,244.5919,166
356,-6370.1933,-9974.5680,244.5456,166
357,-6369.3586,-9973.9752,244.4995,166
358,-6368.4015,-9973.1150,244.6457,166
359,-6366.0294,-9974.0415,244.6337,166
360,-6364.3977,-9974.6790,244.5321,166
361,-6357.4456,-9974.8610,244.5496,162
362,-6355.9524,-9962.2801,244.1658,
363,-6350.9247,-9961.9735,244.2382,
364,-6358.4244,-9961.2354,244.0779,166
365,-6370.7582,-9962.2953,244.0237,166
366,-6373.2670,-9962.2933,243.8939,166
367,-6381.7113,-9963.0015,243.8276,
368,-6375.5264,-9958.2758,243.9566,166
369,-6375.3678,-9957.2600,243.9101,166
370,-6375.5518,-9956.1561,243.8918,166
371,-6375.5417,-9954.9808,243.9026,166
372,-6391.5996,-9955.6572,243.8623,901
373,-6358.8047,-9977.2903,244.6716,
374,-6345.7913,-9977.2412,244.8060,
375,-6337.2356,-9973.5799,244.6951,162
376,-6329.5189,-9976.3215,245.1797,
377,-6328.1333,-9967.7294,244.9653,
378,-6320.0340,-9956.8500,245.0670,
379,-6320.5922,-9961.1445,244.8925,
380,-6318.6121,-9964.3830,244.8132,162
381,-6322.3450,-9966.2728,244.8715,162
382,-6323.2313,-9972.6008,245.0013,162
383,-6322.1620,-9975.7108,245.3069,162
384,-6313.0837,-9970.4433,244.9563,163
385,-6308.8391,-9970.0956,245.0761,163
386,-6304.8136,-9970.0743,245.2284,163
387,-6300.6846,-9969.9839,245.2757,163
388,-6297.3766,-9969.8543,245.3851,163
389,-6316.4808,-9975.3718,245.3235,
390,-6315.4813,-9974.2940,244.9801,
391,-6306.7978,-9973.8483,245.1059,
392,-6306.8735,-9974.6190,245.4117,
393,-6298.5401,-9974.1134,245.5338,
394,-6298.4949,-9973.4706,245.3122,
395,-6296.4701,-9973.2108,245.4147,
396,-6295.7795,-9973.7861,245.5993,
397,-6293.9692,-9971.7488,245.4978,
398,-6293.1657,-9968.4320,245.4421,
399,-6293.8795,-9965.6795,245.3309,
400,-6289.7199,-9968.4321,245.4903,
401,-6287.7330,-9971.5901,245.6313,
402,-6285.7002,-9972.8136,245.6792,
403,-6274.4729,-9972.1150,245.6653,
404,-6257.1949,-9971.6809,245.6858,
405,-6267.9806,-9962.8660,245.7167,104
406,-6273.0529,-9969.0457,245.8534,104
407,-6265.5081,-9964.2226,245.5641,
408,-6266.3477,-9958.3165,245.2817,
409,-6267.1493,-9952.7418,245.4047,
410,-6268.0760,-9946.9397,245.5870,
411,-6271.9549,-9946.9184,245.4562,
412,-6273.3791,-9935.7395,245.3213,
413,-6271.7411,-9947.4910,245.3504,166
414,-6268.8762,-9944.7105,245.4817,
415,-6268.4347,-9946.6059,245.5385,
416,-6272.1911,-9948.1927,245.4196,
417,-6272.4523,-9946.8531,245.5019,
418,-6276.1052,-9945.7275,245.3760,
419,-6279.4666,-9947.2015,245.3643,
420,-6279.1809,-9949.1785,245.4091,
421,-6275.3393,-9949.0091,245.4014,
422,-6286.7326,-9957.9802,245.5510,104
423,-6290.7579,-9954.2428,245.2326,
424,-6295.3548,-9955.9496,245.2051,
425,-6284.1201,-9957.1581,245.2785,167
426,-6284.2061,-9958.7990,245.3160,167
427,-6286.0383,-9960.3890,245.3689,166
428,-6284.7757,-9961.4733,245.3378,161
429,-6284.7775,-9961.4723,245.3373,161
430,-6284.7790,-9961.4653,245.3396,161
431,-6286.7481,-9962.5858,245.4004,167
432,-6286.5755,-9963.0110,245.4143,167
433,-6286.9744,-9962.8537,245.4052,167
434,-6287.9822,-9965.5211,245.5029,165
435,-6286.3992,-9965.5785,245.5558,165
436,-6283.6707,-9965.7292,245.5104,165
437,-6283.1445,-9963.2890,245.4153,166
438,-6281.3903,-9963.1713,245.3389,166
439,-6279.9117,-9963.2696,245.2844,166
440,-6278.4383,-9963.2814,245.3244,166
441,-6271.6335,-9967.3444,245.6824,167
442,-6272.6455,-9964.9025,245.6670,167
443,-6274.2110,-9965.0223,245.6703,167
444,-6275.6954,-9965.0878,245.6166,167
445,-6278.9015,-9965.2546,245.3484,164
446,-6280.3598,-9965.3997,245.3886,164
447,-6281.2711,-9968.6619,245.6533,166
448,-6279.7861,-9969.7974,245.6590,166
449,-6285.4597,-9968.2412,245.7000,167
450,-6287.0992,-9967.3179,245.6410,167
451,-6258.5031,-9977.1046,245.8193,
452,-6288.0356,-9978.5653,245.6419,
453,-6287.3471,-9986.1824,245.6559,701
454,-6282.9830,-9986.2309,245.5443,710
455,-6274.7905,-9988.4152,245.4307,162
456,-6291.9346,-9996.7219,245.6723,
457,-6299.6822,-9983.5804,244.8284,
458,-6304.9320,-9983.7861,244.9304,
459,-6314.9472,-9980.7075,245.3323,
460,-6316.0085,-9981.4590,245.3430,
461,-6316.4054,-9983.3231,245.3310,
462,-6310.0318,-9986.5223,245.7553,701
463,-6309.8293,-9990.0719,245.6635,710
464,-6310.0608,-9989.9538,245.6330,166
465,-6309.5556,-9989.7869,245.5281,166
466,-6306.3386,-9986.8285,245.4620,166
467,-6304.5808,-9986.0994,245.5278,166
468,-6309.2707,-9985.9695,245.7158,166
469,-6324.5308,-9986.7203,244.9927,701
470,-6328.8914,-9984.6144,244.8512,710
471,-6322.3138,-9998.9161,244.8510,
472,-6322.8311,-9998.2544,245.0118,
473,-6321.6527,-9998.1907,245.2033,
474,-6322.9598,-9990.0046,245.0164,
475,-6321.9730,-9990.2364,245.1758,
476,-6323.2067,-9984.8560,245.0048,
477,-6322.2895,-9983.8031,245.1051,
478,-6321.0820,-9983.6244,245.1920,
479,-6320.7307,-9986.9123,245.2903,
480,-6320.2043,-9999.3612,245.3586,
481,-6322.1287,-9981.9757,245.2295,
482,-6323.7427,-9981.2643,245.2715,
483,-6330.8218,-9981.9258,245.1188,
484,-6330.3576,-9983.3057,244.8567,
485,-6330.6499,-9984.7274,244.8922,
486,-6333.9714,-9985.0570,245.0142,
487,-6333.9915,-9983.4242,245.0106,
488,-6338.2267,-9985.1508,244.9764,
489,-6339.5822,-9991.4117,245.0425,
490,-6338.8554,-9991.5732,245.0687,
491,-6328.5220,-9993.4110,245.1082,
492,-6329.0286,-9996.3155,245.1316,
493,-6339.3687,-9994.4933,245.1228,
494,-6340.6819,-9996.0552,245.1158,
495,-6346.7579,-9983.4959,244.9155,
496,-6346.6433,-9982.6858,244.9189,
497,-6355.0146,-9982.6590,244.8378,
498,-6355.0042,-9983.5592,244.8314,
499,-6355.0595,-9988.9502,244.9836,
500,-6369.1462,-9982.4459,244.7771,
501,-6377.8234,-9984.3426,244.7277,162
502,-6383.4662,-9982.3311,244.7107,
503,-6385.4586,-9983.8760,244.7272,
504,-6387.0111,-9986.6211,244.6931,
505,-6386.5485,-9991.2147,244.6418,167
506,-6390.2348,-9986.3882,244.6942,
507,-6390.9413,-9983.8216,244.7111,
508,-6392.3063,-9982.2931,244.7305,
509,-6410.4599,-9980.9844,244.6073,
510,-6411.5828,-9983.5933,244.5756,
511,-6418.0986,-9980.3092,244.4764,
512,-6395.0258,-9976.3785,244.6816,
513,-6409.6788,-9975.2718,244.5957,
514,-6424.9667,-9973.7561,244.2592,
515,-6428.4298,-9979.2783,244.3025,
516,-6434.9106,-9978.5073,244.1518,
517,-6439.9694,-9972.0636,243.8012,
518,-6446.8086,-9971.3126,243.5529,
519,-6460.2045,-9990.8401,243.5459,
520,-6460.1080,-9994.7192,243.6798,
521,-6460.0795,-9998.3632,243.7904,
522,-6460.1506,-10001.8083,243.9222,
523,-6412.2041,-9985.8183,245.3537,
524,-6412.3999,-9985.6594,244.6814,
525,-6411.1446,-9983.3393,244.5634,
526,-6410.8973,-9983.9072,244.8817,
527,-6406.7342,-9983.8275,244.6099,
528,-6406.5070,-9984.3698,244.8966,
529,-6399.2159,-9984.9613,244.8938,
530,-6399.1255,-9984.5166,244.6922,
531,-6395.8409,-9985.4252,244.9007,
532,-6395.6581,-9984.9334,244.6905,
533,-6392.1955,-9986.6843,244.7807,
534,-6323.3450,-10002.9302,245.0454,
535,-6314.9289,-10006.4371,245.4949,
536,-6228.9776,-9674.4376,247.1277,
537,-6240.8848,-9658.8884,246.9083,
538,-6242.6504,-9652.7611,246.7009,
539,-6239.8429,-9651.9322,246.7401,
540,-6237.9966,-9653.1829,246.7623,166
541,-6236.9515,-9661.1972,246.9661,
542,-6234.2425,-9667.5258,247.0875,
543,-6232.1461,-9672.2410,247.1548,
544,-6228.8845,-9679.1131,247.2107,
545,-6225.1694,-9689.8082,247.2376,
546,-6240.2160,-9672.8658,247.1876,104
547,-6246.0054,-9673.9032,247.1799,104
548,-6243.0227,-9663.1982,247.0328,179
549,-6245.8810,-9663.9283,247.0885,179
550,-6246.3033,-9664.0241,247.0554,179
551,-6247.1370,-9664.2275,247.0939,179
552,-6264.4336,-9668.7662,246.9206,179
553,-6265.5912,-9669.0720,246.9612,179
554,-6267.7001,-9669.5303,247.0062,
555,-6264.9587,-9677.2825,247.2590,
556,-6265.4754,-9671.6146,247.2771,
